,sofifaid,Overall
4301,230855.0,71.3
4302,231002.0,70.98
4303,232487.0,71.26
4304,233147.0,71.02
4305,234622.0,71.24
4306,235553.0,70.96
4307,236505.0,71.01
4308,239118.0,71.36
4309,239846.0,70.47
4310,240168.0,71.19
4311,240409.0,70.99
4312,241412.0,70.65
4313,241673.0,70.93
4314,242269.0,70.67
4315,243591.0,71.2
4316,245257.0,70.27
4317,248098.0,71.32
4318,251348.0,71.1
4319,190734.0,71.27
4320,191079.0,70.92
4321,195037.0,71.25
4322,198641.0,70.8
4323,199101.0,70.82
4324,201447.0,71.01
4325,202052.0,71.01
4326,202428.0,71.02
4327,202476.0,70.99
4328,204370.0,70.98
4329,207952.0,70.64
4330,210964.0,70.97
4331,211394.0,71.08
4332,212018.0,70.88
4333,212208.0,70.85
4334,212428.0,71.0
4335,213323.0,70.86
4336,213446.0,70.77
4337,213951.0,71.52
4338,214765.0,70.85
4339,218938.0,70.93
4340,223046.0,70.72
4341,223105.0,70.86
4342,225555.0,70.74
4343,225934.0,71.25
4344,227789.0,70.73
4345,230072.0,70.83
4346,238860.0,70.74
4347,251297.0,70.76
4348,184387.0,71.35
4349,186990.0,71.37
4350,189961.0,71.24
4351,190752.0,71.32
4352,192561.0,71.31
4353,193277.0,71.0
4354,193569.0,71.15
4355,194020.0,71.61
4356,194934.0,71.0
4357,195313.0,71.08
4358,198032.0,70.83
4359,198856.0,70.76
4360,199323.0,70.65
4361,199568.0,70.73
4362,200309.0,70.76
4363,200425.0,70.74
4364,201114.0,70.97
4365,201240.0,70.77
4366,201967.0,71.08
4367,201991.0,71.38
4368,202148.0,71.32
4369,202395.0,71.27
4370,202678.0,70.59
4371,203624.0,71.29
4372,204104.0,71.22
4373,205363.0,70.78
4374,205556.0,70.28
4375,205594.0,71.29
4376,205812.0,71.04
4377,205985.0,71.26
4378,206104.0,71.23
4379,207440.0,70.97
4380,207872.0,71.01
4381,208251.0,71.3
4382,208335.0,70.66
4383,209061.0,70.99
4384,209063.0,70.76
4385,209660.0,70.65
4386,210303.0,70.77
4387,210653.0,70.79
4388,211448.0,68.44
4389,213064.0,70.76
4390,213317.0,70.76
4391,213763.0,71.3
4392,214434.0,70.97
4393,214777.0,71.31
4394,215168.0,70.97
4395,215183.0,71.28
4396,215358.0,71.45
4397,216706.0,70.73
4398,220862.0,71.32
4399,220938.0,70.99
4400,221875.0,71.31
4401,223458.0,71.02
4402,224348.0,70.95
4403,224461.0,70.88
4404,227230.0,71.26
4405,227235.0,71.34
4406,229469.0,70.97
4407,232884.0,71.21
4408,233647.0,70.8
4409,234762.0,70.76
4410,235226.0,71.31
4411,235320.0,71.3
4412,239116.0,70.74
4413,240309.0,71.33
4414,243000.0,70.58
4415,247072.0,71.09
4416,247131.0,70.76
4417,16097.0,69.63
4418,16254.0,70.32
4419,32740.0,68.92
4420,49161.0,68.64
4421,49674.0,69.38
4422,49756.0,70.82
4423,124337.0,70.49
4424,133249.0,70.44
4425,135190.0,71.17
4426,138798.0,69.05
4427,139274.0,68.6
4428,139727.0,70.63
4429,139799.0,69.66
4430,140498.0,71.27
4431,142720.0,69.24
4432,142822.0,70.03
4433,143809.0,70.81
4434,144200.0,70.54
4435,145889.0,70.54
4436,145996.0,68.22
4437,146487.0,70.31
4438,149587.0,70.07
4439,150415.0,70.37
4440,150594.0,70.46
4441,152567.0,70.96
4442,155429.0,69.18
4443,156221.0,69.25
4444,156437.0,70.72
4445,156975.0,69.72
4446,157503.0,70.8
4447,157703.0,69.7
4448,158540.0,69.19
4449,158657.0,71.17
4450,160766.0,71.11
4451,161636.0,70.68
4452,161703.0,70.62
4453,162328.0,69.7
4454,162926.0,70.58
4455,163156.0,70.84
4456,163186.0,70.01
4457,163340.0,71.35
4458,164478.0,70.55
4459,164853.0,70.39
4460,165449.0,70.29
4461,165517.0,71.4
4462,167524.0,70.74
4463,167706.0,70.9
4464,168317.0,70.4
4465,168379.0,70.97
4466,169343.0,70.77
4467,169808.0,71.27
4468,172696.0,71.33
4469,172786.0,70.81
4470,173147.0,71.23
4471,173155.0,70.95
4472,175589.0,70.87
4473,175934.0,70.77
4474,176062.0,70.88
4475,176389.0,70.86
4476,177273.0,70.99
4477,177481.0,69.44
4478,177528.0,70.29
4479,177571.0,70.99
4480,177621.0,70.76
4481,178042.0,70.7
4482,178152.0,71.02
4483,178283.0,70.59
4484,178417.0,70.88
4485,178566.0,70.76
4486,179811.0,70.35
4487,180250.0,71.13
4488,180635.0,70.82
4489,181205.0,70.35
4490,181349.0,71.12
4491,181371.0,70.86
4492,181681.0,70.41
4493,182043.0,70.9
4494,182087.0,70.49
4495,182091.0,70.99
4496,182178.0,70.67
4497,182440.0,70.78
4498,182713.0,70.41
4499,183288.0,70.68
4500,183315.0,70.04
4501,183453.0,70.71
4502,183518.0,70.98
4503,183671.0,70.63
4504,183706.0,70.96
4505,183893.0,70.87
4506,183921.0,71.08
4507,184035.0,70.82
4508,184154.0,70.87
4509,184337.0,70.8
4510,184518.0,71.0
4511,184624.0,70.97
4512,184990.0,70.52
4513,185405.0,70.93
4514,186355.0,70.32
4515,186452.0,70.84
4516,186524.0,70.84
4517,186672.0,70.16
4518,186680.0,70.75
4519,186887.0,70.97
4520,187013.0,70.65
4521,187205.0,70.07
4522,188038.0,70.59
4523,188058.0,70.9
4524,188094.0,70.69
4525,188107.0,71.02
4526,188168.0,70.69
4527,188234.0,70.73
4528,188540.0,71.28
4529,188782.0,70.79
4530,188791.0,70.58
4531,189003.0,70.64
4532,189061.0,70.41
4533,189148.0,70.83
4534,189228.0,70.54
4535,189263.0,70.88
4536,189288.0,70.73
4537,189357.0,70.5
4538,189369.0,71.01
4539,189403.0,70.95
4540,189451.0,70.97
4541,189514.0,69.61
4542,189558.0,70.97
4543,189561.0,71.0
4544,189928.0,70.17
4545,189938.0,70.62
4546,190058.0,70.98
4547,190193.0,70.86
4548,190195.0,70.94
4549,190499.0,70.96
4550,190528.0,70.49
4551,190589.0,71.01
4552,190629.0,70.72
4553,190633.0,70.71
4554,191058.0,70.15
4555,191566.0,71.29
4556,191688.0,70.78
4557,191910.0,70.97
4558,192067.0,70.9
4559,192091.0,70.63
4560,192122.0,70.66
4561,192329.0,70.09
4562,192370.0,70.84
4563,192476.0,70.91
4564,192608.0,71.03
4565,192636.0,71.04
4566,192732.0,70.97
4567,192824.0,70.74
4568,192922.0,70.72
4569,193147.0,70.8
4570,193169.0,70.91
4571,193185.0,70.57
4572,193376.0,70.63
4573,193461.0,70.98
4574,193549.0,70.9
4575,193602.0,70.57
4576,193679.0,70.68
4577,193847.0,70.77
4578,193942.0,70.85
4579,194017.0,70.78
4580,194089.0,71.37
4581,194753.0,70.84
4582,194795.0,70.83
4583,194945.0,68.92
4584,194956.0,70.94
4585,195272.0,70.79
4586,196151.0,68.65
4587,197238.0,70.87
4588,197300.0,67.9
4589,197777.0,70.12
4590,197860.0,70.78
4591,197937.0,70.63
4592,198220.0,70.76
4593,198489.0,70.91
4594,198611.0,70.75
4595,198631.0,70.98
4596,198914.0,70.97
4597,199131.0,70.62
4598,199152.0,70.45
4599,199169.0,71.35
4600,199236.0,70.6
4601,199238.0,70.6
4602,199282.0,70.91
4603,199301.0,70.93
4604,199490.0,70.95
4605,199563.0,70.95
4606,199570.0,70.79
4607,199674.0,70.6
4608,199726.0,70.72
4609,199789.0,70.8
4610,199800.0,70.55
4611,199829.0,71.42
4612,199909.0,71.04
4613,199960.0,70.76
4614,200672.0,70.64
4615,200713.0,71.04
4616,201136.0,70.09
4617,201266.0,70.76
4618,201515.0,70.88
4619,201681.0,70.89
4620,201698.0,67.28
4621,201883.0,70.66
4622,201966.0,70.93
4623,201971.0,70.42
4624,202069.0,70.91
4625,202276.0,70.95
4626,202305.0,70.77
4627,202356.0,70.94
4628,202491.0,70.73
4629,202873.0,70.96
4630,203594.0,68.18
4631,204226.0,70.98
4632,204280.0,70.96
4633,204401.0,70.57
4634,204406.0,69.58
4635,204450.0,71.0
4636,204468.0,70.76
4637,204682.0,70.68
4638,204688.0,71.05
4639,204771.0,71.26
4640,205212.0,70.95
4641,205340.0,70.91
4642,205410.0,71.28
4643,205598.0,71.0
4644,205963.0,70.97
4645,205983.0,71.29
4646,206006.0,70.03
4647,206042.0,70.7
4648,206147.0,70.96
4649,206272.0,70.17
4650,206435.0,67.65
4651,207788.0,70.6
4652,207858.0,70.97
4653,208047.0,71.01
4654,208099.0,70.86
4655,208679.0,70.8
4656,208730.0,70.59
4657,208835.0,71.28
4658,209407.0,71.17
4659,209819.0,70.81
4660,209888.0,70.79
4661,210118.0,70.5
4662,210126.0,70.88
4663,210129.0,69.04
4664,210532.0,70.91
4665,210695.0,70.08
4666,211060.0,70.62
4667,211265.0,70.64
4668,211327.0,70.37
4669,211903.0,70.78
4670,212048.0,67.88
4671,212226.0,70.82
4672,212519.0,71.0
4673,212632.0,70.54
4674,213106.0,66.34
4675,213113.0,70.61
4676,213718.0,69.79
4677,214006.0,70.81
4678,214146.0,70.53
4679,214153.0,70.98
4680,214379.0,70.9
4681,214515.0,68.74
4682,214603.0,68.63
4683,214668.0,70.97
4684,214685.0,70.87
4685,214965.0,70.94
4686,215111.0,70.9
4687,215309.0,70.97
4688,216302.0,70.82
4689,216530.0,70.18
4690,216692.0,69.58
4691,218747.0,70.97
4692,219641.0,70.8
4693,219751.0,71.17
4694,222986.0,69.96
4695,223065.0,70.83
4696,223136.0,70.68
4697,223575.0,70.95
4698,224057.0,70.68
4699,224146.0,70.99
4700,224317.0,70.83
4701,224336.0,70.09
4702,224542.0,70.86
4703,225145.0,70.85
4704,226419.0,70.91
4705,227232.0,70.96
4706,227537.0,70.94
4707,228967.0,69.79
4708,229209.0,70.76
4709,229694.0,70.77
4710,230181.0,67.69
4711,230188.0,70.09
4712,230235.0,71.04
4713,230263.0,70.8
4714,230266.0,69.2
4715,230275.0,70.76
4716,230292.0,70.57
4717,230319.0,70.02
4718,230332.0,69.88
4719,230335.0,70.59
4720,230340.0,70.58
4721,230358.0,68.06
4722,230366.0,68.13
4723,230367.0,67.99
4724,230383.0,69.66
4725,230387.0,69.81
4726,230400.0,71.0
4727,230407.0,70.97
4728,230459.0,70.89
4729,230486.0,69.24
4730,230522.0,71.1
4731,230531.0,71.04
4732,232512.0,70.93
4733,232608.0,70.85
4734,232692.0,70.84
4735,232695.0,69.64
4736,232860.0,71.0
4737,233871.0,70.05
4738,233974.0,69.1
4739,233977.0,70.74
4740,234488.0,71.03
4741,234514.0,70.55
4742,234670.0,70.62
4743,234816.0,70.46
4744,234873.0,70.73
4745,234980.0,71.01
4746,235317.0,70.87
4747,235502.0,70.97
4748,235561.0,70.97
4749,236071.0,68.1
4750,236164.0,68.79
4751,236175.0,70.79
4752,236189.0,69.89
4753,236999.0,70.73
4754,244792.0,70.98
4755,248023.0,70.83
4756,246045.0,70.78
4757,237681.0,70.44
4758,235842.0,70.93
4759,236015.0,70.61
4760,239956.0,70.83
4761,240787.0,70.67
4762,241568.0,70.79
4763,245149.0,70.92
4764,246618.0,70.49
4765,246791.0,70.66
4766,238581.0,70.87
4767,247181.0,70.61
4768,228946.0,70.77
4769,233409.0,70.9
4770,235172.0,70.76
4771,236522.0,70.72
4772,236624.0,70.92
4773,241637.0,70.75
4774,241947.0,70.8
4775,243580.0,70.86
4776,246309.0,70.78
4777,252038.0,70.61
4778,226401.0,70.63
4779,234577.0,70.53
4780,237823.0,70.36
4781,240683.0,70.49
4782,241629.0,70.47
4783,242997.0,70.44
4784,244238.0,70.45
4785,245940.0,70.61
4786,228815.0,70.11
4787,233476.0,70.24
4788,235526.0,70.33
4789,235863.0,70.32
4790,237000.0,70.25
4791,238196.0,70.13
4792,238232.0,70.24
4793,242000.0,70.31
4794,242079.0,70.32
4795,244280.0,70.24
4796,244316.0,70.09
4797,244380.0,70.33
4798,224103.0,70.68
4799,228828.0,70.92
4800,230800.0,70.74
4801,231864.0,70.14
4802,232646.0,70.76
4803,233230.0,70.22
4804,233791.0,70.51
4805,234383.0,70.42
4806,234795.0,70.18
4807,241489.0,70.13
4808,241607.0,70.39
4809,241783.0,70.35
4810,242267.0,70.84
4811,242663.0,70.17
4812,251217.0,70.17
4813,224494.0,69.81
4814,225539.0,70.01
4815,226260.0,70.3
4816,227678.0,69.94
4817,229991.0,70.05
4818,230686.0,70.17
4819,231685.0,70.0
4820,234640.0,69.98
4821,234728.0,70.09
4822,235849.0,70.36
4823,236046.0,70.28
4824,236518.0,70.01
4825,236817.0,70.27
4826,236836.0,70.01
4827,237410.0,70.03
4828,237595.0,70.03
4829,237994.0,69.99
4830,238069.0,70.31
4831,239441.0,69.98
4832,240671.0,70.33
4833,242392.0,70.28
4834,244624.0,70.3
4835,245368.0,70.05
4836,251763.0,70.02
4837,217167.0,70.26
4838,219091.0,70.23
4839,219127.0,70.39
4840,220175.0,70.53
4841,220876.0,70.14
4842,221282.0,70.11
4843,223357.0,70.38
4844,228777.0,70.35
4845,229528.0,70.08
4846,230708.0,70.16
4847,230774.0,69.98
4848,232148.0,70.13
4849,235183.0,70.19
4850,235407.0,70.18
4851,235834.0,70.01
4852,237844.0,70.62
4853,238392.0,69.96
4854,239747.0,70.02
4855,242270.0,70.1
4856,243001.0,70.11
4857,243231.0,70.06
4858,244206.0,69.5
4859,244377.0,70.17
4860,252304.0,69.99
4861,213490.0,70.01
4862,213654.0,70.21
4863,213697.0,70.05
4864,220915.0,70.16
4865,222562.0,70.5
4866,224265.0,70.05
4867,224423.0,69.99
4868,224836.0,69.11
4869,225441.0,69.94
4870,225931.0,70.0
4871,227174.0,69.85
4872,227186.0,70.01
4873,227600.0,70.0
4874,228711.0,69.88
4875,230717.0,70.17
4876,231588.0,69.96
4877,232526.0,69.66
4878,232709.0,70.02
4879,233034.0,70.16
4880,233290.0,69.95
4881,233472.0,70.02
4882,234679.0,70.04
4883,234837.0,69.97
4884,235036.0,69.67
4885,236301.0,69.41
4886,237122.0,70.03
4887,237256.0,70.13
4888,237257.0,70.09
4889,238180.0,70.2
4890,238225.0,70.05
4891,239363.0,70.1
4892,240043.0,69.37
4893,240131.0,69.98
4894,241070.0,70.08
4895,241923.0,70.02
4896,244264.0,70.09
4897,246242.0,70.21
4898,247076.0,70.14
4899,193794.0,69.97
4900,212710.0,70.05
4901,212747.0,70.01
4902,214025.0,70.19
4903,214874.0,70.0
4904,215213.0,69.49
4905,219952.0,70.06
4906,220386.0,69.99
4907,222513.0,70.0
4908,222951.0,69.78
4909,224841.0,69.92
4910,225147.0,69.95
4911,225270.0,70.01
4912,227604.0,70.01
4913,227900.0,69.97
4914,229011.0,70.1
4915,229487.0,69.96
4916,229728.0,70.01
4917,231413.0,69.83
4918,231612.0,69.92
4919,233965.0,69.92
4920,234688.0,70.02
4921,235389.0,69.94
4922,235927.0,69.99
4923,238004.0,69.99
4924,241049.0,69.92
4925,242041.0,69.89
4926,243862.0,70.05
4927,210401.0,69.98
4928,212830.0,69.93
4929,213798.0,70.01
4930,215247.0,69.99
4931,216449.0,70.01
4932,219293.0,69.95
4933,220064.0,70.01
4934,220302.0,69.94
4935,220521.0,70.02
4936,221413.0,70.0
4937,221456.0,69.86
4938,221896.0,69.9
4939,222475.0,69.96
4940,223212.0,69.92
4941,224013.0,69.92
4942,224756.0,69.99
4943,227040.0,70.16
4944,228821.0,69.93
4945,229325.0,69.13
4946,231050.0,69.96
4947,231212.0,70.0
4948,231231.0,69.95
4949,231530.0,69.97
4950,232278.0,69.98
4951,233785.0,69.93
4952,235088.0,69.95
4953,236259.0,69.94
4954,236457.0,69.83
4955,236944.0,69.94
4956,237566.0,70.03
4957,239814.0,70.01
4958,242494.0,70.0
4959,242776.0,69.85
4960,243976.0,70.0
4961,245535.0,69.97
4962,251437.0,69.94
4963,199027.0,69.99
4964,202810.0,70.42
4965,204347.0,70.06
4966,204451.0,69.99
4967,204966.0,70.31
4968,206463.0,69.86
4969,207926.0,70.27
4970,208088.0,70.07
4971,208375.0,70.26
4972,209359.0,70.15
4973,209957.0,70.21
4974,210703.0,69.96
4975,211033.0,70.06
4976,211323.0,70.0
4977,211398.0,69.73
4978,212129.0,70.0
4979,212943.0,70.0
4980,213612.0,70.07
4981,213928.0,69.91
4982,214919.0,70.0
4983,214991.0,70.03
4984,215480.0,69.97
4985,215569.0,70.02
4986,217845.0,70.0
4987,218743.0,70.0
4988,219466.0,69.87
4989,219803.0,69.95
4990,221430.0,70.06
4991,221467.0,70.07
4992,221890.0,69.97
4993,223074.0,66.32
4994,223402.0,69.85
4995,224591.0,70.0
4996,224977.0,68.89
4997,224987.0,70.29
4998,225117.0,70.01
4999,225629.0,69.98
5000,226002.0,66.44
5001,226228.0,69.99
5002,227790.0,69.39
5003,228144.0,70.12
5004,228353.0,70.01
5005,228802.0,69.96
5006,228961.0,70.03
5007,229270.0,69.88
5008,229522.0,70.07
5009,229628.0,70.0
5010,231022.0,70.0
5011,231110.0,70.12
5012,231591.0,69.84
5013,232230.0,69.98
5014,232364.0,70.0
5015,234747.0,70.01
5016,235312.0,70.14
5017,235328.0,70.04
5018,235943.0,69.94
5019,236045.0,70.02
5020,236287.0,69.98
5021,238008.0,69.87
5022,238862.0,69.95
5023,238988.0,70.03
5024,239045.0,69.99
5025,239303.0,70.13
5026,240982.0,69.89
5027,242112.0,69.99
5028,243607.0,69.91
5029,244147.0,70.01
5030,244272.0,69.91
5031,251717.0,66.03
5032,198046.0,69.91
5033,200715.0,70.35
5034,204030.0,69.95
5035,207835.0,69.98
5036,209417.0,70.19
5037,209729.0,69.93
5038,209828.0,70.1
5039,211021.0,68.8
5040,211612.0,70.01
5041,211844.0,69.75
5042,212242.0,70.03
5043,212282.0,70.01
5044,212321.0,69.93
5045,212381.0,70.01
5046,212459.0,70.02
5047,213228.0,70.01
5048,215373.0,70.02
5049,215437.0,69.01
5050,218208.0,69.98
5051,220172.0,69.61
5052,221994.0,69.84
5053,222129.0,70.21
5054,223633.0,69.86
5055,223765.0,69.89
5056,224980.0,69.85
5057,227362.0,70.02
5058,231985.0,69.83
5059,234033.0,70.03
5060,237766.0,70.01
5061,238717.0,69.3
5062,239090.0,70.03
5063,239704.0,69.63
5064,239842.0,70.01
5065,240164.0,69.89
5066,240257.0,69.76
5067,241135.0,69.84
5068,242514.0,70.13
5069,244750.0,70.02
5070,244793.0,70.0
5071,190738.0,70.01
5072,192317.0,69.98
5073,193706.0,70.02
5074,193757.0,69.97
5075,197233.0,70.3
5076,201138.0,70.08
5077,201299.0,69.58
5078,201887.0,70.03
5079,202060.0,69.98
5080,202149.0,69.99
5081,204227.0,70.04
5082,204350.0,70.07
5083,205369.0,70.02
5084,205551.0,69.95
5085,206035.0,69.97
5086,206412.0,69.97
5087,206571.0,70.0
5088,207507.0,70.02
5089,207622.0,69.99
5090,207746.0,69.94
5091,207887.0,70.0
5092,207960.0,70.0
5093,208146.0,70.02
5094,208247.0,70.0
5095,209840.0,69.97
5096,210548.0,70.03
5097,210556.0,70.01
5098,210926.0,69.37
5099,211177.0,70.01
5100,212446.0,70.03
5101,212509.0,70.04
5102,213007.0,69.99
5103,214208.0,69.96
5104,214404.0,70.05
5105,215263.0,70.03
5106,215568.0,70.0
5107,216284.0,70.06
5108,216605.0,69.9
5109,219216.0,69.98
5110,219896.0,68.07
5111,222461.0,69.99
5112,222521.0,70.02
5113,223030.0,70.02
5114,224967.0,70.0
5115,225507.0,70.02
5116,231070.0,70.0
5117,234278.0,69.91
5118,239414.0,70.0
5119,239707.0,69.98
5120,239904.0,69.99
5121,240342.0,69.93
5122,240943.0,70.07
5123,245214.0,70.04
5124,245768.0,69.93
5125,251354.0,70.01
5126,251955.0,69.97
5127,252022.0,69.65
5128,191089.0,70.0
5129,193302.0,70.15
5130,198538.0,69.95
5131,200671.0,70.05
5132,201965.0,69.99
5133,202716.0,70.03
5134,203004.0,70.04
5135,203848.0,70.29
5136,204513.0,69.63
5137,207954.0,70.08
5138,208502.0,69.9
5139,209372.0,69.99
5140,211270.0,70.38
5141,211378.0,70.1
5142,212466.0,70.0
5143,214000.0,70.0
5144,216286.0,69.25
5145,219451.0,69.96
5146,219860.0,69.98
5147,220314.0,69.76
5148,223794.0,70.0
5149,224415.0,70.01
5150,226102.0,69.95
5151,228644.0,70.03
5152,232163.0,70.0
5153,232253.0,70.01
5154,235740.0,69.75
5155,237799.0,70.14
5156,239271.0,70.44
5157,242036.0,69.88
5158,243956.0,69.98
5159,244584.0,69.9
5160,191066.0,70.02
5161,193143.0,70.38
5162,193226.0,70.01
5163,193945.0,70.42
5164,193961.0,70.28
5165,195256.0,69.86
5166,197480.0,70.0
5167,197689.0,70.09
5168,197975.0,69.95
5169,198145.0,70.08
5170,198904.0,70.0
5171,198970.0,70.23
5172,199191.0,69.92
5173,199692.0,70.35
5174,199762.0,70.0
5175,199895.0,69.99
5176,200112.0,69.98
5177,200535.0,69.97
5178,200770.0,70.01
5179,200841.0,70.1
5180,200930.0,69.99
5181,201528.0,70.26
5182,201530.0,70.0
5183,201917.0,70.23
5184,202458.0,70.07
5185,202827.0,70.0
5186,203368.0,70.0
5187,203423.0,69.62
5188,203749.0,69.93
5189,203853.0,70.02
5190,204062.0,69.29
5191,204153.0,70.23
5192,207805.0,69.98
5193,209504.0,70.04
5194,210833.0,69.95
5195,211499.0,69.91
5196,212592.0,69.88
5197,213439.0,69.95
5198,213570.0,69.87
5199,213711.0,70.01
5200,214135.0,70.12
5201,214700.0,69.87
5202,214776.0,69.98
5203,214906.0,70.02
5204,214933.0,69.79
5205,215215.0,70.3
5206,215374.0,70.01
5207,219688.0,70.2
5208,220087.0,69.91
5209,220348.0,69.96
5210,220829.0,70.11
5211,221621.0,70.29
5212,221791.0,69.99
5213,222153.0,70.02
5214,222224.0,66.55
5215,222315.0,70.02
5216,228892.0,70.04
5217,229251.0,69.94
5218,231098.0,69.92
5219,232859.0,69.92
5220,233146.0,69.84
5221,234972.0,70.02
5222,235814.0,70.02
5223,237546.0,69.98
5224,240057.0,70.03
5225,251127.0,69.81
5226,251138.0,70.4
5227,251673.0,70.35
5228,251706.0,66.6
5229,251708.0,62.32
5230,251713.0,67.75
5231,18115.0,70.26
5232,36111.0,66.33
5233,45874.0,69.66
5234,52306.0,71.04
5235,54051.0,70.46
5236,105318.0,68.08
5237,106795.0,69.38
5238,108061.0,69.87
5239,109852.0,67.53
5240,113524.0,68.22
5241,120312.0,69.03
5242,123603.0,68.15
5243,124388.0,69.94
5244,125397.0,70.78
5245,125995.0,70.6
5246,135537.0,68.42
5247,135742.0,68.83
5248,137410.0,67.28
5249,138871.0,68.46
5250,143799.0,68.71
5251,144160.0,70.64
5252,145117.0,67.23
5253,146996.0,69.97
5254,148526.0,68.93
5255,149224.0,67.26
5256,149791.0,67.11
5257,152536.0,69.64
5258,155533.0,70.25
5259,155871.0,69.58
5260,157479.0,68.42
5261,158293.0,68.02
5262,158309.0,70.43
5263,159080.0,69.87
5264,161832.0,69.39
5265,162223.0,69.74
5266,163600.0,70.23
5267,163619.0,69.98
5268,163625.0,68.92
5269,163824.0,68.0
5270,163828.0,69.78
5271,164462.0,69.47
5272,164470.0,69.17
5273,164484.0,69.61
5274,164633.0,67.24
5275,164769.0,69.78
5276,164839.0,67.62
5277,165191.0,69.96
5278,165490.0,67.83
5279,166664.0,68.21
5280,166838.0,69.85
5281,166844.0,64.86
5282,166851.0,68.15
5283,167379.0,69.64
5284,167532.0,69.83
5285,167931.0,70.24
5286,168341.0,66.79
5287,168567.0,67.39
5288,168650.0,70.08
5289,168950.0,69.27
5290,168965.0,69.7
5291,169321.0,69.55
5292,169586.0,69.72
5293,169644.0,69.87
5294,169708.0,70.0
5295,169938.0,70.01
5296,169941.0,69.66
5297,170514.0,67.49
5298,170941.0,68.84
5299,171146.0,70.54
5300,171321.0,69.86
5301,172100.0,69.81
5302,172520.0,69.55
5303,172529.0,69.94
5304,172850.0,69.37
5305,173040.0,69.93
5306,173097.0,69.6
5307,173160.0,70.01
5308,173178.0,69.26
5309,173245.0,69.43
5310,173434.0,70.11
5311,173518.0,69.46
5312,173614.0,69.73
5313,173735.0,69.66
5314,176007.0,69.93
5315,176348.0,68.42
5316,176403.0,68.75
5317,176920.0,69.76
5318,176942.0,70.46
5319,177105.0,69.75
5320,177129.0,69.14
5321,177151.0,70.07
5322,177279.0,69.59
5323,177482.0,69.02
5324,177937.0,69.35
5325,178117.0,70.18
5326,178120.0,68.08
5327,178264.0,69.36
5328,178310.0,68.61
5329,178319.0,69.48
5330,178448.0,69.23
5331,178470.0,70.02
5332,178565.0,68.47
5333,178594.0,69.42
5334,179633.0,68.3
5335,179884.0,69.99
5336,180409.0,69.97
5337,180739.0,69.61
5338,181455.0,69.3
5339,181989.0,69.86
5340,182130.0,69.9
5341,182180.0,69.36
5342,182224.0,69.04
5343,182473.0,69.79
5344,182520.0,69.59
5345,182689.0,69.71
5346,183249.0,70.0
5347,183336.0,69.89
5348,183385.0,69.16
5349,183414.0,70.25
5350,183573.0,69.66
5351,183632.0,69.55
5352,183800.0,70.0
5353,184176.0,69.96
5354,184218.0,69.66
5355,184255.0,69.93
5356,184273.0,69.85
5357,184320.0,70.06
5358,184527.0,69.88
5359,184643.0,69.9
5360,184819.0,69.97
5361,184845.0,69.59
5362,184982.0,70.01
5363,185120.0,69.24
5364,186116.0,69.92
5365,186553.0,68.41
5366,186674.0,70.29
5367,186781.0,70.22
5368,186881.0,69.71
5369,186882.0,70.24
5370,187042.0,70.03
5371,187051.0,69.96
5372,187076.0,69.87
5373,187447.0,68.96
5374,187590.0,69.94
5375,187988.0,69.29
5376,188071.0,69.93
5377,188274.0,69.19
5378,188586.0,69.63
5379,188602.0,69.92
5380,188674.0,70.02
5381,188721.0,70.02
5382,188833.0,68.37
5383,189172.0,69.91
5384,189272.0,69.95
5385,189430.0,69.84
5386,189472.0,69.5
5387,189607.0,69.99
5388,189824.0,69.64
5389,189849.0,70.01
5390,189920.0,70.63
5391,190076.0,69.69
5392,190122.0,69.96
5393,190311.0,69.86
5394,190467.0,69.88
5395,190497.0,69.8
5396,190502.0,70.17
5397,190516.0,69.86
5398,190555.0,69.74
